time,latitud,longitud,QFF_Valor,CodigoNacional,nombreEstacion
1952-03-22 18:00:00,-33.445,-70.68278,949.5,330020.0,"Quinta Normal, Santiago"
1952-03-22 23:00:00,-33.445,-70.68278,949.3,330020.0,"Quinta Normal, Santiago"
1952-03-23 12:00:00,-33.445,-70.68278,951.7,330020.0,"Quinta Normal, Santiago"
1952-03-23 18:00:00,-33.445,-70.68278,951.1,330020.0,"Quinta Normal, Santiago"
1952-03-23 23:00:00,-33.445,-70.68278,951.2,330020.0,"Quinta Normal, Santiago"
1952-03-24 12:00:00,-33.445,-70.68278,954.4,330020.0,"Quinta Normal, Santiago"
1952-03-24 18:00:00,-33.445,-70.68278,954.2,330020.0,"Quinta Normal, Santiago"
1952-03-24 23:00:00,-33.445,-70.68278,955.5,330020.0,"Quinta Normal, Santiago"
1952-03-25 12:00:00,-33.445,-70.68278,951.0,330020.0,"Quinta Normal, Santiago"
1952-03-25 18:00:00,-33.445,-70.68278,949.2,330020.0,"Quinta Normal, Santiago"
1952-03-25 23:00:00,-33.445,-70.68278,949.7,330020.0,"Quinta Normal, Santiago"
1952-03-26 12:00:00,-33.445,-70.68278,953.9,330020.0,"Quinta Normal, Santiago"
1952-03-26 18:00:00,-33.445,-70.68278,953.0,330020.0,"Quinta Normal, Santiago"
1952-03-26 23:00:00,-33.445,-70.68278,952.2,330020.0,"Quinta Normal, Santiago"
1952-03-27 12:00:00,-33.445,-70.68278,954.1,330020.0,"Quinta Normal, Santiago"
1952-03-27 18:00:00,-33.445,-70.68278,954.4,330020.0,"Quinta Normal, Santiago"
1952-03-27 23:00:00,-33.445,-70.68278,955.1,330020.0,"Quinta Normal, Santiago"
1952-03-28 12:00:00,-33.445,-70.68278,957.4,330020.0,"Quinta Normal, Santiago"
1952-03-28 18:00:00,-33.445,-70.68278,955.9,330020.0,"Quinta Normal, Santiago"
1952-03-28 23:00:00,-33.445,-70.68278,954.9,330020.0,"Quinta Normal, Santiago"
